frame,global_id,raw_global_id,offline_merged_into,local_tracker_id,class_name,detection_source,parent_class_name,roi_level,confidence,x1,y1,x2,y2,center_x,center_y,owner_id,owner_link_strength,owner_contact_frames,owner_separation_frames,owner_last_distance_px,stationary_frames,missing_frames,mask_area,used_mask_geometry,reidentified_count,good_snapshot_count,crop_quality,crop_quality_reason,last_observed_side,exit_side,entry_side
1002,2,5,2,65,person,main,,0,0.9398767948150635,41.5,1.67,445.02,474.49,243.26,238.08,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1003,2,5,2,65,person,main,,0,0.9421065449714661,32.73,1.61,444.6,474.57,238.66,238.09,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1004,2,5,2,65,person,main,,0,0.9450980424880981,27.46,1.61,444.28,474.73,235.87,238.17,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1005,2,5,2,65,person,main,,0,0.9479715824127197,24.71,1.63,443.83,474.98,234.27,238.3,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1006,2,5,2,65,person,main,,0,0.9479715824127197,23.4,1.66,443.44,475.08,233.42,238.37,,0.0,,,0.0,3,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1007,2,5,2,65,person,main,,0,0.9507591724395752,23.28,1.69,443.52,475.15,233.4,238.42,,0.0,,,0.0,4,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1008,2,5,2,65,person,main,,0,0.9472920894622803,23.85,1.78,444.18,475.27,234.01,238.53,,0.0,,,0.0,5,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1009,2,5,2,65,person,main,,0,0.9515864849090576,26.73,1.67,449.78,474.29,238.25,237.98,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1010,2,5,2,65,person,main,,0,0.949425458908081,30.27,2.1,457.73,473.93,244.0,238.02,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1011,2,5,2,65,person,main,,0,0.9488056302070618,34.67,2.6,467.76,473.92,251.22,238.26,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1012,2,5,2,65,person,main,,0,0.9180588722229004,44.73,3.17,484.05,473.68,264.39,238.42,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1013,2,5,2,65,person,main,,0,0.9383911490440369,56.43,3.6,502.91,473.53,279.67,238.56,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1014,2,5,2,65,person,main,,0,0.9392074942588806,66.95,3.67,517.65,473.57,292.3,238.62,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1015,2,5,2,65,person,main,,0,0.9233613610267639,76.73,3.65,533.32,473.7,305.02,238.68,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1016,2,5,2,65,person,main,,0,0.9283574223518372,85.8,3.86,555.78,473.3,320.79,238.58,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1017,2,5,2,65,person,main,,0,0.9520851373672485,90.23,4.05,577.46,473.0,333.85,238.53,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1018,2,5,2,65,person,main,,0,0.9520851373672485,95.78,4.03,595.43,473.16,345.6,238.59,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1019,2,5,2,65,person,main,,0,0.9575091004371643,100.95,3.97,612.5,473.72,356.73,238.85,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1020,2,5,2,65,person,main,,0,0.9650155305862427,105.94,4.25,624.05,473.61,365.0,238.93,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1021,2,5,2,65,person,main,,0,0.9688846468925476,109.44,4.51,630.75,473.93,370.09,239.22,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1022,2,5,2,65,person,main,,0,0.9668681621551514,110.86,4.76,634.63,474.82,372.75,239.79,,0.0,,,0.0,1,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1023,2,5,2,65,person,main,,0,0.9678455591201782,110.59,4.97,636.89,475.91,373.74,240.44,,0.0,,,0.0,2,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1024,2,5,2,65,person,main,,0,0.9625046253204346,109.43,5.0,638.19,477.39,373.81,241.19,,0.0,,,0.0,3,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1025,2,5,2,65,person,main,,0,0.9386500716209412,101.27,4.38,634.42,476.69,367.85,240.54,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1026,2,5,2,65,person,main,,0,0.9290242791175842,97.62,3.5,634.12,476.9,365.87,240.2,,0.0,,,0.0,1,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1027,2,5,2,65,person,main,,0,0.9139428734779358,95.2,2.67,634.48,476.49,364.84,239.58,,0.0,,,0.0,2,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1028,2,5,2,65,person,main,,0,0.9161534905433655,93.35,1.99,635.12,474.56,364.24,238.27,,0.0,,,0.0,3,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1029,2,5,2,65,person,main,,0,0.9115563035011292,91.87,1.15,636.01,472.66,363.94,236.91,,0.0,,,0.0,4,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1030,2,5,2,65,person,main,,0,0.9115563035011292,90.96,0.67,636.72,470.15,363.84,235.41,,0.0,,,0.0,5,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1031,2,5,2,65,person,main,,0,0.9104596376419067,90.3,0.39,636.62,468.28,363.46,234.33,,0.0,,,0.0,6,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1032,2,5,2,65,person,main,,0,0.9226201176643372,89.77,0.22,636.64,466.49,363.21,233.36,,0.0,,,0.0,7,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1033,2,5,2,65,person,main,,0,0.8763695955276489,86.04,0.69,632.11,463.73,359.08,232.21,,0.0,,,0.0,0,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1034,2,5,2,65,person,main,,0,0.8767927885055542,84.59,1.28,631.09,462.3,357.84,231.79,,0.0,,,0.0,1,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1035,2,5,2,65,person,main,,0,0.853537917137146,83.79,2.06,630.03,461.39,356.91,231.72,,0.0,,,0.0,2,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1036,2,5,2,65,person,main,,0,0.8856850266456604,83.3,2.47,629.76,461.63,356.53,232.05,,0.0,,,0.0,3,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1037,2,5,2,65,person,main,,0,0.8971339464187622,83.73,2.3,629.55,462.11,356.64,232.2,,0.0,,,0.0,4,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1038,2,5,2,65,person,main,,0,0.8783144950866699,88.39,2.8,624.37,462.17,356.38,232.49,,0.0,,,0.0,5,0,0,False,0,6,0.4,"top-edge,bad-aspect",right,,right
1039,2,5,2,65,person,main,,0,0.8620370030403137,93.99,3.28,624.82,463.27,359.4,233.28,,0.0,,,0.0,0,0,0,False,0,6,0.4,"right-edge,top-edge,bad-aspect",right,,right
1040,2,5,2,65,person,main,,0,0.8630949258804321,99.5,4.17,613.76,465.52,356.63,234.84,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1041,2,5,2,65,person,main,,0,0.8365709185600281,99.52,4.36,589.72,465.94,344.62,235.15,,0.0,,,0.0,0,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1042,2,5,2,65,person,main,,0,0.8365709185600281,103.02,4.38,577.78,466.74,340.4,235.56,,0.0,,,0.0,0,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1043,2,5,2,65,person,main,,0,0.8405089378356934,107.05,5.18,575.49,467.36,341.27,236.27,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1044,2,5,2,65,person,main,,0,0.8501487374305725,110.66,5.84,577.33,468.27,344.0,237.05,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1045,2,5,2,65,person,main,,0,0.8451682329177856,113.67,6.04,573.46,467.46,343.57,236.75,,0.0,,,0.0,3,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1046,2,5,2,65,person,main,,0,0.819402277469635,115.53,5.89,567.18,465.68,341.36,235.79,,0.0,,,0.0,4,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1047,2,5,2,65,person,main,,0,0.854511022567749,116.61,5.85,561.34,463.75,338.97,234.8,,0.0,,,0.0,5,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1048,2,5,2,65,person,main,,0,0.872859537601471,117.22,6.06,557.16,462.2,337.19,234.13,,0.0,,,0.0,6,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1049,2,5,2,65,person,main,,0,0.8610299825668335,109.59,5.05,553.16,462.05,331.38,233.55,,0.0,,,0.0,0,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1050,2,5,2,65,person,main,,0,0.8671969771385193,109.16,4.85,553.77,462.45,331.47,233.65,,0.0,,,0.0,1,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1051,2,5,2,65,person,main,,0,0.8651367425918579,110.07,4.83,555.47,462.65,332.77,233.74,,0.0,,,0.0,2,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1052,2,5,2,65,person,main,,0,0.8618457913398743,111.51,5.15,554.59,462.22,333.05,233.68,,0.0,,,0.0,3,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1053,2,5,2,65,person,main,,0,0.8516614437103271,112.4,5.43,553.31,461.29,332.86,233.36,,0.0,,,0.0,4,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1054,2,5,2,65,person,main,,0,0.8516614437103271,113.01,5.72,552.28,460.5,332.65,233.11,,0.0,,,0.0,5,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1055,2,5,2,65,person,main,,0,0.8556962609291077,113.03,5.7,552.04,460.68,332.54,233.19,,0.0,,,0.0,6,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1056,2,5,2,65,person,main,,0,0.8505975008010864,112.72,5.58,551.83,460.7,332.28,233.14,,0.0,,,0.0,7,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1057,2,5,2,65,person,main,,0,0.8549225926399231,107.04,5.3,550.51,461.81,328.77,233.55,,0.0,,,0.0,0,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1058,2,5,2,65,person,main,,0,0.8650596737861633,108.69,5.33,552.78,462.83,330.74,234.08,,0.0,,,0.0,1,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1059,2,5,2,65,person,main,,0,0.8590746521949768,111.72,5.43,554.04,463.64,332.88,234.53,,0.0,,,0.0,2,0,0,False,0,6,0.4,"top-edge,bad-aspect",top,,top
1060,2,5,2,65,person,main,,0,0.8743144273757935,116.54,5.21,570.37,466.91,343.45,236.06,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1061,2,5,2,65,person,main,,0,0.8606550097465515,120.0,5.03,581.84,469.74,350.92,237.38,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1062,2,5,2,65,person,main,,0,0.8951545357704163,121.76,5.04,596.13,471.59,358.95,238.31,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1063,2,5,2,65,person,main,,0,0.9237571358680725,121.39,5.23,609.27,473.02,365.33,239.13,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1064,2,5,2,65,person,main,,0,0.9343460202217102,118.16,5.37,619.15,474.17,368.66,239.77,,0.0,,,0.0,0,0,0,False,0,6,0.35,"right-edge,top-edge,bottom-edge,bad-aspect",right,,right
1065,2,5,2,65,person,main,,0,0.9268139600753784,105.61,4.48,618.08,474.42,361.85,239.45,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1066,2,5,2,65,person,main,,0,0.914313793182373,80.08,4.16,608.0,474.29,344.04,239.22,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1067,2,5,2,65,person,main,,0,0.9359109401702881,52.87,4.37,600.39,474.56,326.63,239.46,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1068,2,5,2,65,person,main,,0,0.9271807074546814,32.46,4.7,595.38,474.71,313.92,239.7,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1069,2,5,2,65,person,main,,0,0.9271807074546814,19.0,5.03,592.27,474.72,305.63,239.87,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1070,2,5,2,65,person,main,,0,0.9226242899894714,11.02,5.57,589.7,475.27,300.36,240.42,,0.0,,,0.0,0,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1071,2,5,2,65,person,main,,0,0.9252321720123291,6.39,5.71,588.85,475.31,297.62,240.51,,0.0,,,0.0,1,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1072,2,5,2,65,person,main,,0,0.9326801300048828,3.71,5.81,588.3,475.44,296.0,240.62,,0.0,,,0.0,2,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1073,2,5,2,65,person,main,,0,0.9295874238014221,2.15,5.69,588.92,474.54,295.54,240.11,,0.0,,,0.0,3,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1074,2,5,2,65,person,main,,0,0.9281278848648071,1.25,5.53,590.1,473.75,295.67,239.64,,0.0,,,0.0,4,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1075,2,5,2,65,person,main,,0,0.9313093423843384,0.72,5.53,591.19,473.19,295.96,239.36,,0.0,,,0.0,5,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1076,2,5,2,65,person,main,,0,0.9349845051765442,0.42,5.91,591.9,473.18,296.16,239.54,,0.0,,,0.0,6,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1077,2,5,2,65,person,main,,0,0.9351605176925659,0.24,5.92,592.86,473.01,296.55,239.46,,0.0,,,0.0,7,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1078,2,5,2,65,person,main,,0,0.9351605176925659,0.14,5.74,593.49,472.89,296.82,239.31,,0.0,,,0.0,8,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1079,2,5,2,65,person,main,,0,0.937901496887207,0.69,6.23,594.64,472.95,297.66,239.59,,0.0,,,0.0,9,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1080,2,5,2,65,person,main,,0,0.9332939982414246,1.13,6.44,596.32,473.15,298.73,239.79,,0.0,,,0.0,10,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1081,2,5,2,65,person,main,,0,0.9332939982414246,1.39,6.36,597.3,473.49,299.35,239.93,,0.0,,,0.0,11,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1082,2,5,2,65,person,main,,0,0.9346740245819092,1.62,6.45,597.67,473.84,299.64,240.15,,0.0,,,0.0,12,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1083,2,5,2,65,person,main,,0,0.9366843700408936,1.66,6.64,597.68,474.11,299.67,240.38,,0.0,,,0.0,13,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1084,2,5,2,65,person,main,,0,0.9385553598403931,2.0,6.72,597.56,473.79,299.78,240.25,,0.0,,,0.0,14,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1085,2,5,2,65,person,main,,0,0.945233941078186,2.17,6.83,596.94,474.04,299.56,240.43,,0.0,,,0.0,15,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1086,2,5,2,65,person,main,,0,0.9461736083030701,2.36,6.86,596.67,474.39,299.52,240.63,,0.0,,,0.0,16,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1087,2,5,2,65,person,main,,0,0.9464045166969299,2.49,6.92,597.19,474.68,299.84,240.8,,0.0,,,0.0,17,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1088,2,5,2,65,person,main,,0,0.9483690857887268,2.71,6.95,597.92,474.76,300.31,240.86,,0.0,,,0.0,18,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1089,2,5,2,65,person,main,,0,0.9468911290168762,7.13,6.84,599.35,474.72,303.24,240.78,,0.0,,,0.0,19,0,0,False,0,6,0.35,"left-edge,top-edge,bottom-edge,bad-aspect",left,,left
1090,2,5,2,65,person,main,,0,0.9325112104415894,16.56,6.35,599.04,475.37,307.8,240.86,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",left,,left
1091,2,5,2,65,person,main,,0,0.9347350001335144,32.52,5.88,598.5,476.4,315.51,241.14,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1092,2,5,2,65,person,main,,0,0.9216390252113342,53.51,4.86,599.61,476.19,326.56,240.52,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1093,2,5,2,65,person,main,,0,0.9216390252113342,69.78,3.94,600.74,475.82,335.26,239.88,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1094,2,5,2,65,person,main,,0,0.9359248280525208,84.68,3.51,601.62,475.37,343.15,239.44,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1095,2,5,2,65,person,main,,0,0.9378031492233276,98.3,3.49,602.38,475.15,350.34,239.32,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1096,2,5,2,65,person,main,,0,0.9368733167648315,110.04,3.76,603.08,475.1,356.56,239.43,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1097,2,5,2,65,person,main,,0,0.9187621474266052,113.33,3.78,596.67,474.89,355.0,239.33,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1098,2,5,2,65,person,main,,0,0.9271865487098694,121.36,3.77,598.34,475.35,359.85,239.56,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1099,2,5,2,65,person,main,,0,0.9278934597969055,128.67,3.9,601.55,475.81,365.11,239.85,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1100,2,5,2,65,person,main,,0,0.9291832447052002,134.24,4.66,604.32,475.58,369.28,240.12,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1101,2,5,2,65,person,main,,0,0.9276720285415649,137.16,5.33,606.29,475.44,371.72,240.39,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1102,2,5,2,65,person,main,,0,0.9276720285415649,138.53,5.8,607.43,475.53,372.98,240.67,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1103,2,5,2,65,person,main,,0,0.9276700615882874,139.16,6.08,608.44,475.57,373.8,240.83,,0.0,,,0.0,3,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1104,2,5,2,65,person,main,,0,0.9239522814750671,139.37,6.27,609.34,475.58,374.35,240.93,,0.0,,,0.0,4,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1105,2,5,2,65,person,main,,0,0.9214580059051514,130.66,5.1,602.18,476.25,366.42,240.68,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1106,2,5,2,65,person,main,,0,0.9011427164077759,130.59,5.25,603.26,476.52,366.92,240.88,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1107,2,5,2,65,person,main,,0,0.902318000793457,132.45,5.63,605.82,476.68,369.13,241.16,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1108,2,5,2,65,person,main,,0,0.8814710974693298,136.77,5.23,608.22,476.78,372.5,241.0,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1109,2,5,2,65,person,main,,0,0.8753761649131775,141.42,4.69,609.73,476.74,375.58,240.72,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1110,2,5,2,65,person,main,,0,0.8753859400749207,144.35,4.32,610.69,476.71,377.52,240.52,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1111,2,5,2,65,person,main,,0,0.8790177702903748,146.42,4.09,611.03,476.62,378.72,240.35,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1112,2,5,2,65,person,main,,0,0.8811399936676025,148.12,4.04,610.6,476.37,379.36,240.21,,0.0,,,0.0,3,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1113,2,5,2,65,person,main,,0,0.8788184523582458,139.82,3.85,599.24,475.76,369.53,239.8,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1114,2,5,2,65,person,main,,0,0.8920620679855347,140.01,4.21,598.58,474.84,369.29,239.52,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1115,2,5,2,65,person,main,,0,0.894792377948761,136.81,4.44,600.45,474.38,368.63,239.41,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1116,2,5,2,65,person,main,,0,0.8676756024360657,128.51,4.0,602.12,474.77,365.31,239.38,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1117,2,5,2,65,person,main,,0,0.8676756024360657,121.29,3.53,603.33,475.14,362.31,239.33,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1118,2,5,2,65,person,main,,0,0.9000770449638367,131.23,3.4,604.51,474.63,367.87,239.02,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1119,2,5,2,65,person,main,,0,0.9135614633560181,139.35,3.9,604.78,474.09,372.07,239.0,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1120,2,5,2,65,person,main,,0,0.9002983570098877,142.73,4.31,604.78,474.19,373.75,239.25,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1121,2,5,2,65,person,main,,0,0.90023273229599,136.73,4.6,594.41,474.47,365.57,239.54,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1122,2,5,2,65,person,main,,0,0.9128778576850891,141.74,5.03,594.51,474.43,368.12,239.73,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1123,2,5,2,65,person,main,,0,0.9050747156143188,149.81,5.45,597.0,474.5,373.4,239.98,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1124,2,5,2,65,person,main,,0,0.8995357155799866,158.45,5.26,599.51,474.64,378.98,239.95,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",top,,top
1125,2,5,2,65,person,main,,0,0.8972514271736145,164.6,5.05,601.47,475.02,383.03,240.03,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1126,2,5,2,65,person,main,,0,0.8950008153915405,168.59,4.92,602.78,475.53,385.69,240.23,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1127,2,5,2,65,person,main,,0,0.9024533629417419,173.49,5.25,603.6,475.64,388.54,240.45,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1128,2,5,2,65,person,main,,0,0.8933189511299133,174.45,5.18,603.97,476.07,389.21,240.63,,0.0,,,0.0,3,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1129,2,5,2,65,person,main,,0,0.8933189511299133,160.51,4.77,591.24,475.99,375.88,240.38,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1130,2,5,2,65,person,main,,0,0.9003066420555115,162.91,4.93,591.63,475.52,377.27,240.23,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1131,2,5,2,65,person,main,,0,0.8960514664649963,165.24,4.93,595.51,475.6,380.37,240.27,,0.0,,,0.0,0,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1132,2,5,2,65,person,main,,0,0.8960514664649963,166.94,4.94,599.19,475.75,383.07,240.35,,0.0,,,0.0,1,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",bottom,,bottom
1133,2,5,2,65,person,main,,0,0.898812472820282,167.98,4.94,602.0,475.3,384.99,240.12,,0.0,,,0.0,2,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
1134,2,5,2,65,person,main,,0,0.8940000534057617,168.3,5.04,604.09,474.92,386.2,239.98,,0.0,,,0.0,3,0,0,False,0,6,0.35,"top-edge,bottom-edge,bad-aspect",right,,right
